226Q1A4232,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,20,F,0
226Q1A4232,R2021423,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,12,A+,1.5
226Q1A4232,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,13,A+,1.5
226Q1A4232,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4232,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0
226Q1A4233,R2021011,MATHEMATICS-III,18,E,3
226Q1A4233,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4233,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,21,F,0
226Q1A4233,R2021121,DATABASE MANAGEMENT SYSTEMS,20,F,0
226Q1A4233,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,12,A,1.5
226Q1A4233,R2021421,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,20,F,0
226Q1A4233,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,21,D,3
226Q1A4233,R2021423,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,12,A+,1.5
226Q1A4233,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,13,A+,1.5
226Q1A4233,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4233,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0
226Q1A4234,R2021011,MATHEMATICS-III,20,F,0
226Q1A4234,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4234,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,19,F,0
226Q1A4234,R2021121,DATABASE MANAGEMENT SYSTEMS,21,E,3
226Q1A4234,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,11,A,1.5
226Q1A4234,R2021421,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,18,E,3
226Q1A4234,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,21,F,0
226Q1A4234,R2021423,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,13,A+,1.5
226Q1A4234,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,12,A+,1.5
226Q1A4234,R2021425,MOBILE APP DEVELOPMENT,0,A,2
226Q1A4234,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,28,COMPLE,0
226Q1A4236,R2021011,MATHEMATICS-III,20,F,0
226Q1A4236,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4236,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,20,F,0
226Q1A4236,R2021121,DATABASE MANAGEMENT SYSTEMS,22,F,0
226Q1A4236,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,13,A+,1.5
226Q1A4236,R2021421,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,19,F,0
226Q1A4236,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,19,F,0
226Q1A4236,R2021423,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,12,A,1.5
226Q1A4236,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,11,A+,1.5
226Q1A4236,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4236,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,26,COMPLE,0
226Q1A4237,R2021011,MATHEMATICS-III,22,F,0
226Q1A4237,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4237,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,19,F,0
226Q1A4237,R2021121,DATABASE MANAGEMENT SYSTEMS,20,F,0
226Q1A4237,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,12,A+,1.5
226Q1A4237,R2021421,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,22,F,0
226Q1A4237,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,22,F,0
226Q1A4237,R2021423,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,11,A+,1.5
226Q1A4237,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,13,A+,1.5
226Q1A4237,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4237,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,28,COMPLE,0
226Q1A4238,R2021011,MATHEMATICS-III,20,F,0
226Q1A4238,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4238,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,21,F,0
226Q1A4238,R2021121,DATABASE MANAGEMENT SYSTEMS,20,F,0
226Q1A4238,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,13,A+,1.5
226Q1A4238,R2021421,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,20,D,3
226Q1A4238,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,19,F,0
226Q1A4238,R2021423,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,11,A,1.5
226Q1A4238,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,12,A+,1.5
226Q1A4238,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4238,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,26,COMPLE,0
226Q1A4239,R2021011,MATHEMATICS-III,21,F,0
226Q1A4239,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4239,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,20,E,3
226Q1A4239,R2021121,DATABASE MANAGEMENT SYSTEMS,19,E,3
226Q1A4239,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,11,A+,1.5
226Q1A4239,R2021421,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,19,C,3
226Q1A4239,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,20,F,0
226Q1A4239,R2021423,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,12,A+,1.5
226Q1A4239,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,13,A+,1.5
226Q1A4239,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4239,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0
226Q1A4242,R2021011,MATHEMATICS-III,20,F,0
226Q1A4242,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4242,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,23,F,0
226Q1A4242,R2021121,DATABASE MANAGEMENT SYSTEMS,21,C,3
226Q1A4242,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,12,A+,1.5
226Q1A4242,R2021421,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,22,C,3
226Q1A4242,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,22,F,0
226Q1A4242,R2021423,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,13,A+,1.5
226Q1A4242,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,12,A+,1.5
226Q1A4242,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4242,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0
226Q1A4249,R2021011,MATHEMATICS-III,23,F,0
226Q1A4249,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4249,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,20,F,0
226Q1A4249,R2021121,DATABASE MANAGEMENT SYSTEMS,19,F,0
226Q1A4249,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,12,A+,1.5
226Q1A4249,R2021421,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,19,F,0
226Q1A4249,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,20,F,0
226Q1A4249,R2021423,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,11,A+,1.5
226Q1A4249,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,13,A+,1.5
226Q1A4249,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4249,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,28,COMPLE,0
226Q1A4301,R2021011,MATHEMATICS-III,24,F,0
226Q1A4301,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4301,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,22,F,0
226Q1A4301,R2021121,DATABASE MANAGEMENT SYSTEMS,19,F,0
226Q1A4301,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,13,A+,1.5
226Q1A4301,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,20,F,0
226Q1A4301,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,12,A,1.5
226Q1A4301,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4301,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,28,COMPLE,0
226Q1A4301,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,23,D,3
226Q1A4301,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,12,A+,1.5
226Q1A4302,R2021011,MATHEMATICS-III,19,ABSENT,0
226Q1A4302,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4302,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,18,ABSENT,0
226Q1A4302,R2021121,DATABASE MANAGEMENT SYSTEMS,21,F,0
226Q1A4302,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,12,B,1.5
226Q1A4302,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,21,F,0
226Q1A4302,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,12,A,1.5
226Q1A4302,R2021425,MOBILE APP DEVELOPMENT,0,A,2
226Q1A4302,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,26,COMPLE,0
226Q1A4302,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,19,E,3
226Q1A4302,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,10,B,1.5
226Q1A4303,R2021011,MATHEMATICS-III,25,F,0
226Q1A4303,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4303,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,23,F,0
226Q1A4303,R2021121,DATABASE MANAGEMENT SYSTEMS,24,E,3
226Q1A4303,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,15,A+,1.5
226Q1A4303,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,25,E,3
226Q1A4303,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,15,A+,1.5
226Q1A4303,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4303,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,28,COMPLE,0
226Q1A4303,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,24,D,3
226Q1A4303,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,15,A+,1.5
226Q1A4304,R2021011,MATHEMATICS-III,24,F,0
226Q1A4304,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4304,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,22,E,3
226Q1A4304,R2021121,DATABASE MANAGEMENT SYSTEMS,23,E,3
226Q1A4304,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,15,A+,1.5
226Q1A4304,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,24,D,3
226Q1A4304,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,15,A+,1.5
226Q1A4304,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4304,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,26,COMPLE,0
226Q1A4304,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,24,D,3
226Q1A4304,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,15,A+,1.5
226Q1A4305,R2021011,MATHEMATICS-III,22,E,3
226Q1A4305,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4305,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,21,E,3
226Q1A4305,R2021121,DATABASE MANAGEMENT SYSTEMS,24,D,3
226Q1A4305,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,13,A+,1.5
226Q1A4305,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,20,F,0
226Q1A4305,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,14,A+,1.5
226Q1A4305,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4305,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0
226Q1A4305,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,21,D,3
226Q1A4305,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,12,A+,1.5
226Q1A4306,R2021011,MATHEMATICS-III,23,C,3
226Q1A4306,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4306,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,25,D,3
226Q1A4306,R2021121,DATABASE MANAGEMENT SYSTEMS,24,D,3
226Q1A4306,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,15,A+,1.5
226Q1A4306,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,25,D,3
226Q1A4306,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,15,A+,1.5
226Q1A4306,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4306,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0
226Q1A4306,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,24,C,3
226Q1A4306,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,15,A+,1.5
226Q1A4307,R2021011,MATHEMATICS-III,23,F,0
226Q1A4307,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4307,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,24,B,3
226Q1A4307,R2021121,DATABASE MANAGEMENT SYSTEMS,24,D,3
226Q1A4307,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,15,A+,1.5
226Q1A4307,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,24,D,3
226Q1A4307,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,15,A+,1.5
226Q1A4307,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4307,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0
226Q1A4307,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,23,D,3
226Q1A4307,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,15,A+,1.5
226Q1A4308,R2021011,MATHEMATICS-III,23,F,0
226Q1A4308,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4308,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,20,F,0
226Q1A4308,R2021121,DATABASE MANAGEMENT SYSTEMS,19,F,0
226Q1A4308,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,12,B,1.5
226Q1A4308,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,18,F,0
226Q1A4308,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,12,A,1.5
226Q1A4308,R2021425,MOBILE APP DEVELOPMENT,0,A,2
226Q1A4308,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,28,COMPLE,0
226Q1A4308,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,19,E,3
226Q1A4308,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,13,A,1.5
226Q1A4309,R2021011,MATHEMATICS-III,19,F,0
226Q1A4309,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4309,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,21,F,0
226Q1A4309,R2021121,DATABASE MANAGEMENT SYSTEMS,21,F,0
226Q1A4309,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,14,A,1.5
226Q1A4309,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,18,F,0
226Q1A4309,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,12,A,1.5
226Q1A4309,R2021425,MOBILE APP DEVELOPMENT,0,A,2
226Q1A4309,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,26,COMPLE,0
226Q1A4309,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,20,F,0
226Q1A4309,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,13,A,1.5
226Q1A4310,R2021011,MATHEMATICS-III,24,D,3
226Q1A4310,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4310,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,23,D,3
226Q1A4310,R2021121,DATABASE MANAGEMENT SYSTEMS,23,D,3
226Q1A4310,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,15,A+,1.5
226Q1A4310,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,23,D,3
226Q1A4310,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,15,A+,1.5
226Q1A4310,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4310,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,28,COMPLE,0
226Q1A4310,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,24,C,3
226Q1A4310,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,15,A+,1.5
226Q1A4311,R2021011,MATHEMATICS-III,20,F,0
226Q1A4311,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4311,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,19,F,0
226Q1A4311,R2021121,DATABASE MANAGEMENT SYSTEMS,21,D,3
226Q1A4311,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,13,B,1.5
226Q1A4311,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,22,F,0
226Q1A4311,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,12,A,1.5
226Q1A4311,R2021425,MOBILE APP DEVELOPMENT,0,B,2
226Q1A4311,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,26,COMPLE,0
226Q1A4311,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,20,E,3
226Q1A4311,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,12,A,1.5
226Q1A4312,R2021011,MATHEMATICS-III,24,F,0
226Q1A4312,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4312,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,24,E,3
226Q1A4312,R2021121,DATABASE MANAGEMENT SYSTEMS,24,D,3
226Q1A4312,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,15,A+,1.5
226Q1A4312,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,24,D,3
226Q1A4312,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,15,A+,1.5
226Q1A4312,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4312,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0
226Q1A4312,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,23,D,3
226Q1A4312,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,15,A+,1.5
226Q1A4313,R2021011,MATHEMATICS-III,24,F,0
226Q1A4313,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4313,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,22,E,3
226Q1A4313,R2021121,DATABASE MANAGEMENT SYSTEMS,23,C,3
226Q1A4313,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,15,A+,1.5
226Q1A4313,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,24,F,0
226Q1A4313,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,15,A+,1.5
226Q1A4313,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4313,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0
226Q1A4313,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,22,D,3
226Q1A4313,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,15,A+,1.5
226Q1A4314,R2021011,MATHEMATICS-III,21,D,3
226Q1A4314,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4314,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,24,F,0
226Q1A4314,R2021121,DATABASE MANAGEMENT SYSTEMS,21,E,3
226Q1A4314,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,11,A,1.5
226Q1A4314,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,21,E,3
226Q1A4314,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,12,A,1.5
226Q1A4314,R2021425,MOBILE APP DEVELOPMENT,0,A,2
226Q1A4314,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0
226Q1A4314,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,18,E,3
226Q1A4314,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,12,B,1.5
226Q1A4316,R2021011,MATHEMATICS-III,22,F,0
226Q1A4316,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4316,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,22,F,0
226Q1A4316,R2021121,DATABASE MANAGEMENT SYSTEMS,19,F,0
226Q1A4316,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,10,A,1.5
226Q1A4316,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,21,E,3
226Q1A4316,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,10,A,1.5
226Q1A4316,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4316,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,26,COMPLE,0
226Q1A4316,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,19,E,3
226Q1A4316,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,12,A+,1.5
226Q1A4317,R2021011,MATHEMATICS-III,21,F,0
226Q1A4317,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4317,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,20,F,0
226Q1A4317,R2021121,DATABASE MANAGEMENT SYSTEMS,20,E,3
226Q1A4317,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,12,A+,1.5
226Q1A4317,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,20,E,3
226Q1A4317,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,11,A,1.5
226Q1A4317,R2021425,MOBILE APP DEVELOPMENT,0,A+,2
226Q1A4317,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,28,COMPLE,0
226Q1A4317,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,21,D,3
226Q1A4317,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,12,A,1.5
226Q1A4319,R2021011,MATHEMATICS-III,20,F,0
226Q1A4319,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4319,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,20,F,0
226Q1A4319,R2021121,DATABASE MANAGEMENT SYSTEMS,18,F,0
226Q1A4319,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,12,A,1.5
226Q1A4319,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,20,F,0
226Q1A4319,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,11,B,1.5
226Q1A4319,R2021425,MOBILE APP DEVELOPMENT,0,A,2
226Q1A4319,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,26,COMPLE,0
226Q1A4319,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,20,E,3
226Q1A4319,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,13,A,1.5
226Q1A4320,R2021011,MATHEMATICS-III,20,D,3
226Q1A4320,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4320,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,19,E,3
226Q1A4320,R2021121,DATABASE MANAGEMENT SYSTEMS,20,E,3
226Q1A4320,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,12,A,1.5
226Q1A4320,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,20,E,3
226Q1A4320,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,13,A+,1.5
226Q1A4320,R2021425,MOBILE APP DEVELOPMENT,0,A,2
226Q1A4320,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0
226Q1A4320,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,20,E,3
226Q1A4320,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,11,A,1.5
226Q1A4321,R2021011,MATHEMATICS-III,22,F,0
226Q1A4321,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4321,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,18,F,0
226Q1A4321,R2021121,DATABASE MANAGEMENT SYSTEMS,21,D,3
226Q1A4321,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,10,B,1.5
226Q1A4321,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,21,F,0
226Q1A4321,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,12,B,1.5
226Q1A4321,R2021425,MOBILE APP DEVELOPMENT,0,B,2
226Q1A4321,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0
226Q1A4321,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,20,E,3
226Q1A4321,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,11,B,1.5
226Q1A4322,R2021011,MATHEMATICS-III,20,F,0
226Q1A4322,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
226Q1A4322,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,20,F,0
226Q1A4322,R2021121,DATABASE MANAGEMENT SYSTEMS,20,F,0
226Q1A4322,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,13,A,1.5
226Q1A4322,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,20,F,0
226Q1A4322,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,11,A,1.5
226Q1A4322,R2021425,MOBILE APP DEVELOPMENT,0,A,2
226Q1A4322,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,27,COMPLE,0
226Q1A4322,R2021431,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,23,F,0
226Q1A4322,R2021432,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,12,A,1.5
226Q1A4324,R2021011,MATHEMATICS-III,23,D,3
226Q1A4324,R202101A,COMMUNITY SERVICES PROJECT,0,A+,4
